cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
-1.8,-0.7,13.3,7.2,6.0,25,0,0,-4.018075797066558,-1.5947463837219402,-0.1858119860989973,-0.1370783045422285,-1.4492669753963128,-0.2734701129375025,-0.0693498951150104,-1.1450890332343988,-0.6626562075689435,-0.152703931031283,-0.2027647963259369,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.7_cz=13.3.log
-1.8,-0.6,13.2,7.2,6.0,25,0,0,-4.22705231490545,-1.6659524537390098,-0.188004506053403,-0.1508320685243234,-1.488628167891875,-0.2753689582459628,-0.0791302659781649,-1.166898770723492,-0.7638923960039392,-0.1634544322150759,-0.2088485057465732,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.6_cz=13.2.log
-1.8,-0.5,13.2,7.2,6.0,25,0,0,-4.247144557128195,-1.6535666612908244,-0.1736119366250932,-0.1582931625889614,-1.5376718392362818,-0.2615700133610517,-0.0844841813668608,-1.1362744001089595,-0.8035780107602477,-0.1673751146881841,-0.2053181343362666,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.5_cz=13.2.log
-1.8,-0.4,13.2,7.2,6.0,25,0,0,-4.25914882379584,-1.6402872947510332,-0.1605772989569232,-0.1661621378734707,-1.5682880523381757,-0.2484061085851863,-0.0902233878150582,-1.1065850195591338,-0.8426072503207251,-0.1712794819031842,-0.2017049318528734,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.4_cz=13.2.log
-1.8,-0.3,13.2,7.2,6.0,25,0,0,-4.26489932538243,-1.6275149560533464,-0.1485027516027912,-0.1745444164844229,-1.5850375491427258,-0.2358672037953511,-0.0963503953535109,-1.077256457239855,-0.8805653302115388,-0.1751581212738528,-0.1980107804411091,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.3_cz=13.2.log
-1.8,-0.2,13.2,7.2,6.0,25,0,0,-4.267054194875527,-1.616482075303793,-0.1375401517143473,-0.1834676088765263,-1.593323191278614,-0.2241327667143196,-0.1030898528406396,-1.0476298275752924,-0.9171290829544888,-0.1790066401008516,-0.1942708208807744,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=-0.2_cz=13.2.log
-1.9,-0.1,13.2,7.2,6.0,25,0,0,-4.294749976426829,-1.6734361379640177,-0.1225150524405762,-0.1901468252763152,-1.668121128110215,-0.2098456191597506,-0.1059613386169076,-1.0039199910243042,-0.9500470025232062,-0.1743806364829652,-0.1813892956124618,1,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.9_cy=-0.1_cz=13.2.log
-1.9,0.0,13.2,7.2,6.0,25,0,0,-4.296075277612545,-1.6708118910901248,-0.113939500763081,-0.1997552583925426,-1.6708118910901248,-0.1997552583925426,-0.113939500763081,-0.9778864837135188,-0.9778864837135188,-0.1778978299698792,-0.1778978299698792,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.9_cy=0.0_cz=13.2.log
-1.9,0.1,13.2,7.2,6.0,25,0,0,-4.294749348890036,-1.668121128110215,-0.1059613386169076,-0.2098456191597506,-1.6734361379640177,-0.1901468252763152,-0.1225150524405762,-0.950046374986414,-1.0039199910243042,-0.1813892956124618,-0.1743806364829652,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.9_cy=0.1_cz=13.2.log
-1.8,0.2,13.2,7.2,6.0,25,0,0,-4.267054822354112,-1.593323191278614,-0.1030898528406396,-0.2241327667143196,-1.616482075303793,-0.1834676088765263,-0.1375401517143473,-0.9171290829544888,-1.047630455053877,-0.1942708208807744,-0.1790066401008516,2,Done,tetracene_a=7.2_b=6.0_theta=25_Rt=0_Rp=0_cx=-1.8_cy=0.2_cz=13.2.log
